ClienteID,Edad,Genero,Antiguedad_meses,Uso_mensual_GB,Plan,Soporte_contactado,Pago_puntual,Churn
1579,18.0,Masculino,39,0.54,Básico,8.0,1,0
1580,40.0,Femenino,13,0.86,Estándar,0.0,1,0
1581,54.0,Femenino,41,3.56,Estándar,0.0,1,0
1582,16.0,Masculino,11,2.71,Básico,,1,0
1583,42.0,Femenino,41,2.64,Estándar,6.0,1,0
1584,47.0,Masculino,11,1.76,Básico,8.0,1,0
1585,35.0,Femenino,46,4.11,Básico,8.0,1,1
1586,52.0,Femenino,47,10.74,Estándar,2.0,1,0
1587,52.0,Masculino,49,0.88,Básico,0.0,1,0
1588,33.0,Masculino,1,1.21,Estándar,2.0,1,0
1589,35.0,Masculino,35,5.56,Básico,7.0,0,1
1590,26.0,Masculino,55,0.29,Estándar,6.0,1,0
1591,44.0,Femenino,35,5.6,Básico,4.0,1,0
1592,42.0,Masculino,3,1.89,Básico,9.0,1,0
1593,40.0,Masculino,4,2.21,Básico,8.0,1,0
1594,41.0,Masculino,24,2.6,Estándar,3.0,1,0
1595,30.0,Masculino,30,2.15,Básico,5.0,1,0
1596,23.0,Femenino,32,9.2,Básico,4.0,1,1
1597,45.0,Masculino,49,14.6,Básico,5.0,1,0
1598,38.0,Masculino,20,3.97,Básico,3.0,1,1
1599,28.0,Femenino,36,4.36,Básico,2.0,1,1
1600,31.0,Femenino,13,0.37,Básico,4.0,1,0
1601,51.0,Masculino,56,6.24,Premium,4.0,1,0
1602,50.0,Femenino,39,4.39,Básico,1.0,1,1
1603,48.0,Femenino,4,0.26,Básico,9.0,1,0
1604,40.0,Masculino,28,1.11,Premium,3.0,1,1
1605,32.0,Masculino,40,1.13,Básico,2.0,0,0
1606,,Masculino,43,0.94,Estándar,6.0,1,1
1607,36.0,Masculino,51,5.37,Básico,4.0,1,1
1608,43.0,Masculino,58,13.19,Premium,5.0,1,1
1609,30.0,Femenino,7,7.2,Premium,6.0,1,0
1610,37.0,Masculino,9,3.24,Básico,1.0,1,1
1611,8.0,Femenino,22,2.59,Básico,9.0,1,0
1612,32.0,Femenino,4,2.44,Básico,3.0,0,0
1613,22.0,Femenino,36,4.6,Premium,5.0,1,0
1614,43.0,Masculino,33,2.23,Básico,2.0,1,0
1615,33.0,Femenino,6,1.28,Premium,5.0,1,0
1616,36.0,Masculino,3,4.62,Premium,9.0,1,0
1617,66.0,Masculino,35,2.48,Básico,0.0,1,0
1618,28.0,Masculino,33,0.07,Estándar,7.0,1,0
1619,,Femenino,7,0.11,Básico,9.0,1,0
1620,43.0,Femenino,41,1.6,Estándar,,1,0
1621,29.0,Femenino,35,3.59,Básico,,1,0
1622,53.0,Masculino,55,2.19,Básico,9.0,1,0
1623,60.0,Femenino,57,0.12,Básico,9.0,1,0
1624,54.0,Femenino,47,1.26,Estándar,0.0,0,0
1625,29.0,Masculino,3,0.51,Estándar,9.0,0,0
1626,32.0,Masculino,57,14.84,Estándar,2.0,1,1
1627,16.0,Masculino,43,1.88,Premium,5.0,1,0
1628,38.0,Femenino,18,0.07,Estándar,1.0,1,0
1629,39.0,Masculino,3,5.4,Estándar,7.0,1,0
1630,49.0,Femenino,59,1.32,Básico,9.0,1,1
1631,61.0,Masculino,52,4.18,Básico,6.0,1,0
1632,25.0,Femenino,39,0.82,Básico,1.0,1,0
1633,42.0,Femenino,27,20.68,Básico,0.0,1,0
1634,37.0,Femenino,9,17.58,Estándar,6.0,1,1
1635,38.0,Femenino,17,5.34,Estándar,6.0,1,0
1636,59.0,Masculino,41,6.14,Premium,2.0,1,0
1637,41.0,Femenino,42,2.77,Básico,9.0,1,1
1638,47.0,Femenino,45,16.37,Estándar,7.0,1,0
1639,46.0,Masculino,5,2.76,Premium,7.0,1,1
1640,43.0,Masculino,46,1.37,Básico,4.0,1,0
1641,31.0,Masculino,4,0.61,Básico,6.0,1,0
1642,62.0,Femenino,14,1.17,Premium,2.0,1,0
1643,40.0,Femenino,29,4.25,Estándar,5.0,1,1
1644,46.0,Masculino,11,1.41,Estándar,2.0,0,0
1645,43.0,Masculino,22,5.31,Premium,8.0,0,1
1646,15.0,Masculino,42,2.41,Estándar,6.0,1,0
1647,27.0,Femenino,5,10.9,Básico,0.0,0,1
1648,41.0,Femenino,53,4.09,Premium,7.0,0,0
1649,30.0,Masculino,12,4.87,Premium,8.0,1,1
1650,45.0,Femenino,21,4.07,Básico,9.0,0,0
1651,29.0,Femenino,15,10.84,Estándar,1.0,0,0
1652,40.0,Masculino,24,0.33,Básico,0.0,1,0
1653,20.0,Femenino,13,0.35,Premium,3.0,1,0
1654,50.0,Femenino,32,6.05,Básico,8.0,1,1
1655,45.0,Masculino,26,7.3,Básico,5.0,1,0
1656,46.0,Masculino,40,2.84,Estándar,9.0,0,0
1657,39.0,Masculino,26,2.17,Estándar,7.0,1,0
1658,32.0,Masculino,36,1.63,Premium,6.0,0,0
1659,59.0,Masculino,45,1.34,Premium,4.0,1,0
1660,60.0,Femenino,30,12.15,Básico,4.0,1,1
1661,39.0,Femenino,47,1.75,Básico,5.0,0,0
1662,33.0,Femenino,9,5.22,Básico,5.0,0,0
1663,19.0,Masculino,24,7.73,Básico,4.0,1,1
1664,43.0,Masculino,38,0.11,Estándar,7.0,0,0
1665,32.0,Femenino,18,49.853536842105264,Básico,2.0,0,1
1666,34.0,Femenino,9,2.03,Básico,8.0,0,1
1667,52.0,Masculino,22,,Básico,4.0,1,1
1668,28.0,Masculino,56,1.51,Básico,8.0,0,0
1669,63.0,Femenino,38,0.01,Estándar,4.0,1,0
1670,28.0,Femenino,21,1.7,Estándar,2.0,0,0
1671,15.0,Femenino,7,0.47,Básico,8.0,1,1
1672,32.0,Masculino,12,1.24,Básico,1.0,1,0
1673,44.0,Femenino,36,2.03,Estándar,,0,0
1674,42.0,Femenino,58,0.69,Premium,2.0,1,1
1675,42.0,Masculino,11,6.13,Básico,6.0,1,0
1676,37.0,Femenino,3,,Básico,3.0,0,0
1677,34.0,Masculino,27,5.41,Básico,7.0,1,0
1678,25.0,Femenino,7,4.57,Básico,0.0,1,0
1679,42.0,Masculino,2,11.42,Estándar,4.0,1,0
1680,53.0,Masculino,10,0.46,Básico,7.0,1,0
1681,40.0,Masculino,3,1.21,Estándar,1.0,1,1
1682,31.0,Masculino,17,10.02,Premium,5.0,1,0
1683,42.0,Masculino,43,8.63,Estándar,6.0,1,0
1684,58.0,Femenino,1,1.07,Básico,5.0,1,0
1685,38.0,Masculino,34,0.57,Básico,9.0,0,0
1686,,Femenino,13,9.7,Básico,2.0,1,0
1687,43.0,Masculino,14,0.98,Estándar,5.0,1,0
1688,47.0,Femenino,17,10.24,Básico,6.0,1,0
1689,50.0,Femenino,34,16.24,Básico,2.0,1,0
1690,,Femenino,17,1.25,Básico,9.0,1,0
1691,42.0,Masculino,51,9.18,Básico,1.0,1,0
1692,30.0,Femenino,57,2.76,Estándar,2.0,1,0
1693,28.0,Femenino,41,7.77,Premium,,1,0
1694,36.0,Masculino,56,2.62,Premium,6.0,0,1
1695,47.0,Femenino,25,0.36,Estándar,3.0,1,0
1696,32.0,Femenino,44,6.24,Básico,2.0,0,0
1697,34.0,Masculino,30,0.82,Básico,5.0,1,1
1698,29.0,Masculino,48,13.09,Básico,2.0,1,0
1699,59.0,Masculino,36,,Básico,9.0,1,0
1700,37.0,Masculino,56,0.43,Estándar,2.0,1,1
1701,48.0,Femenino,11,1.3,Premium,8.0,1,1
1702,59.0,Femenino,21,9.92,Estándar,1.0,1,0
1703,29.0,Masculino,20,1.94,Premium,4.0,1,0
1704,49.0,Femenino,29,9.7,Estándar,9.0,1,0
1705,39.0,Femenino,4,0.95,Básico,9.0,1,0
1706,57.0,Masculino,34,3.16,Premium,1.0,1,1
1707,30.0,Femenino,42,,Estándar,5.0,0,0
1708,43.0,Femenino,41,0.25,Básico,3.0,1,1
1709,48.0,Masculino,57,1.81,Básico,6.0,1,0
1710,,Femenino,17,12.03,Básico,0.0,1,0
1711,38.0,Masculino,12,4.54,Premium,7.0,1,0
1712,38.0,Femenino,4,6.3,Básico,1.0,1,0
1713,53.0,Femenino,41,9.23,Estándar,3.0,1,1
1714,67.0,Masculino,14,3.71,Estándar,6.0,1,0
1715,59.0,Femenino,4,9.33,Estándar,7.0,1,0
1716,57.0,Masculino,34,5.09,Básico,8.0,1,0
1717,-10.0,Masculino,18,5.79,Básico,4.0,1,0
1718,42.0,Masculino,13,0.83,Estándar,8.0,1,0
1719,41.0,Femenino,10,13.99,Básico,8.0,1,1
1720,50.0,Femenino,14,,Básico,2.0,1,1
1721,23.0,Masculino,9,1.47,Premium,6.0,1,0
1722,49.0,Masculino,43,4.34,Estándar,7.0,1,0
1723,15.0,Masculino,20,2.36,Estándar,0.0,1,0
1724,52.0,Femenino,1,5.4,Estándar,9.0,1,0
1725,20.0,Masculino,44,25.37,Básico,4.0,1,0
1726,55.0,Femenino,29,0.23,Premium,0.0,1,0
1727,54.0,Masculino,17,15.24,Premium,2.0,1,1
1728,36.0,Femenino,49,0.38,Estándar,1.0,1,0
1729,45.0,Femenino,8,3.09,Estándar,,1,1
1730,40.0,Femenino,17,3.29,Estándar,3.0,1,0
1731,22.0,Femenino,21,1.56,Estándar,4.0,0,1
1732,47.0,Femenino,25,4.18,Básico,,1,0
1733,54.0,Femenino,20,8.98,Estándar,,1,0
1734,36.0,Masculino,59,1.74,Básico,4.0,1,0
1735,48.0,Masculino,25,0.37,Básico,3.0,1,0
1736,29.0,Masculino,21,,Básico,5.0,1,1
1737,51.0,Femenino,13,6.97,Básico,1.0,1,0
1738,40.0,Femenino,57,15.45,Estándar,7.0,1,0
1739,40.0,Femenino,13,0.87,Básico,5.0,0,0
1740,46.0,Masculino,47,11.58,Estándar,2.0,1,0
1741,58.0,Femenino,50,3.29,Básico,3.0,1,0
1742,46.0,Masculino,30,1.34,Básico,1.0,1,0
1743,27.0,Masculino,13,16.45,Estándar,3.0,1,0
1744,31.0,Masculino,40,,Básico,8.0,1,1
1745,39.0,Femenino,7,6.61,Estándar,3.0,1,0
1746,46.0,Masculino,55,7.68,Estándar,7.0,0,0
1747,26.0,Masculino,51,,Básico,2.0,1,0
1748,44.0,Femenino,42,5.86,Básico,4.0,1,0
1749,,Masculino,12,4.25,Básico,1.0,1,0
1750,34.0,Masculino,2,1.07,Estándar,8.0,1,0
1751,64.0,Masculino,59,,Estándar,8.0,1,0
1752,31.0,Femenino,14,13.16,Estándar,9.0,0,1
1753,42.0,Femenino,42,3.35,Básico,6.0,1,1
1754,15.0,Femenino,17,25.85,Básico,1.0,1,0
1755,36.0,Femenino,13,2.79,Básico,3.0,1,0
1756,38.0,Masculino,1,3.27,Básico,5.0,1,0
1757,35.0,Femenino,55,5.6,Básico,8.0,1,0
1758,31.0,Femenino,57,,Básico,5.0,1,0
1759,34.0,Masculino,47,11.61,Estándar,3.0,1,0
1760,48.0,Masculino,1,8.08,Premium,0.0,0,0
1761,17.0,Femenino,47,10.29,Básico,6.0,1,0
1762,,Masculino,26,4.7,Premium,6.0,1,1
1763,34.0,Masculino,52,,Estándar,5.0,0,0
1764,39.0,Femenino,47,5.7,Premium,2.0,1,0
1765,,Femenino,46,3.58,Básico,4.0,0,0
1766,41.0,Masculino,13,13.43,Premium,6.0,1,1
1767,47.0,Masculino,34,2.9,Premium,5.0,1,0
1768,,Femenino,40,3.47,Premium,6.0,1,0
1769,56.0,Femenino,9,0.93,Estándar,4.0,1,0
1770,24.0,Femenino,51,14.75,Básico,0.0,1,0
1771,31.0,Masculino,19,1.25,Básico,9.0,1,0
1772,,Masculino,23,1.12,Premium,4.0,1,0
1773,52.0,Masculino,41,0.53,Básico,1.0,1,0
1774,32.0,Femenino,55,49.853536842105264,Básico,9.0,1,0
1775,44.0,Femenino,28,1.6,Básico,9.0,1,0
1776,23.0,Femenino,30,6.75,Estándar,,1,0
1777,32.0,Femenino,7,1.84,Estándar,3.0,1,0
1778,29.0,Femenino,14,49.853536842105264,Premium,5.0,1,0
1779,48.0,Masculino,2,1.09,Premium,4.0,0,0
1780,25.0,Masculino,12,1.31,Estándar,6.0,1,1
1781,61.0,Masculino,43,8.2,Estándar,9.0,1,1
1782,43.0,Masculino,49,2.32,Básico,7.0,0,0
1783,,Masculino,2,0.59,Básico,9.0,1,0
1784,44.0,Masculino,28,16.27,Premium,0.0,0,1
1785,30.0,Femenino,54,0.98,Estándar,7.0,1,0
1786,27.0,Femenino,28,0.81,Básico,2.0,1,0
1787,48.0,Femenino,12,2.22,Básico,9.0,1,0
1788,56.0,Femenino,30,0.5,Estándar,9.0,0,0
1789,45.0,Masculino,58,0.85,Básico,,1,0
1790,25.0,Masculino,47,9.37,Básico,1.0,1,1
1791,30.0,Masculino,40,0.94,Premium,4.0,1,0
1792,,Femenino,40,0.59,Básico,1.0,1,0
1793,50.0,Femenino,22,10.6,Estándar,3.0,1,1
1794,26.0,Femenino,18,2.93,Estándar,2.0,0,0
1795,31.0,Masculino,14,0.85,Premium,7.0,0,0
1796,42.0,Masculino,25,4.36,Premium,8.0,1,1
1797,38.0,Femenino,10,0.21,Premium,5.0,1,0
1798,65.0,Femenino,36,2.79,Básico,3.0,0,0
1799,31.0,Femenino,48,4.46,Premium,1.0,0,0
1800,47.0,Femenino,48,15.75,Básico,,0,0
1801,44.0,Femenino,53,1.98,Básico,2.0,0,0
1802,20.0,Femenino,49,7.24,Básico,1.0,1,1
1803,11.0,Masculino,9,0.71,Premium,3.0,1,0
1804,35.0,Femenino,11,2.84,Básico,1.0,1,0
1805,45.0,Masculino,27,1.26,Básico,2.0,1,0
1806,59.0,Masculino,59,3.39,Básico,8.0,1,0
1807,31.0,Femenino,58,,Básico,6.0,1,0
1808,46.0,Masculino,13,19.51,Estándar,0.0,1,1
1809,37.0,Femenino,1,12.47,Básico,9.0,1,0
1810,61.0,Femenino,39,4.36,Estándar,4.0,0,1
1811,40.0,Femenino,11,0.97,Estándar,4.0,1,0
1812,35.0,Femenino,57,4.07,Estándar,,1,0
1813,42.0,Masculino,3,7.85,Premium,0.0,1,0
1814,42.0,Masculino,2,0.19,Básico,0.0,1,0
1815,57.0,Femenino,46,2.85,Básico,9.0,1,0
1816,40.0,Masculino,42,0.22,Estándar,6.0,1,0
1817,45.0,Femenino,24,1.4,Premium,6.0,1,1
1818,20.0,Femenino,20,0.48,Estándar,7.0,1,0
1819,26.0,Femenino,49,16.17,Premium,3.0,1,0
1820,35.0,Femenino,40,0.92,Básico,6.0,1,0
1821,41.0,Femenino,15,0.81,Básico,5.0,0,1
1822,31.0,Masculino,54,17.89,Básico,,1,0
1823,43.0,Masculino,6,3.63,Básico,1.0,1,0
1824,34.0,Masculino,20,7.09,Básico,7.0,1,0
1825,60.0,Femenino,22,1.98,Básico,5.0,0,0
1826,38.0,Femenino,2,3.81,Básico,6.0,1,0
1827,,Masculino,54,0.03,Premium,7.0,1,1
1828,37.0,Masculino,15,2.63,Básico,4.0,1,1
1829,39.0,Femenino,48,4.05,Básico,4.0,1,0
1830,47.0,Femenino,34,3.61,Premium,1.0,1,0
1831,42.0,Femenino,54,,Estándar,3.0,0,0
1832,34.0,Femenino,46,7.75,Estándar,1.0,1,0
1833,44.0,Masculino,57,3.48,Premium,6.0,1,0
1834,38.0,Masculino,55,5.05,Estándar,8.0,1,0
1835,47.0,Femenino,31,1.02,Básico,1.0,1,0
1836,54.0,Masculino,30,9.88,Básico,3.0,1,0
1837,52.0,Masculino,28,2.25,Estándar,7.0,1,1
1838,27.0,Femenino,52,3.29,Premium,8.0,1,0
1839,4.0,Masculino,33,2.17,Básico,3.0,1,1
1840,67.0,Femenino,41,11.12,Básico,7.0,1,0
1841,46.0,Masculino,49,11.55,Básico,6.0,1,0
1842,45.0,Femenino,21,1.27,Estándar,4.0,1,0
1843,31.0,Femenino,46,6.99,Básico,3.0,1,0
1844,15.0,Masculino,23,0.54,Premium,5.0,1,0
1845,16.0,Femenino,42,0.15,Premium,5.0,1,0
1846,36.0,Femenino,13,9.06,Estándar,,1,0
1847,,Femenino,45,0.7,Premium,2.0,1,1
1848,60.0,Femenino,26,0.84,Básico,5.0,1,0
1849,43.0,Masculino,54,4.66,Premium,3.0,0,0
1850,48.0,Femenino,19,8.49,Estándar,2.0,1,0
1851,34.0,Masculino,27,1.05,Básico,3.0,1,1
1852,35.0,Masculino,40,0.61,Básico,5.0,1,1
1853,22.0,Masculino,59,,Básico,2.0,1,0
1854,25.0,Femenino,7,0.13,Estándar,0.0,1,0
1855,25.0,Masculino,25,0.62,Premium,5.0,1,0
1856,36.0,Femenino,49,14.3,Estándar,1.0,1,0
1857,20.0,Femenino,40,0.5,Estándar,8.0,0,0
1858,30.0,Femenino,36,4.55,Básico,5.0,1,0
1859,40.0,Masculino,7,12.69,Estándar,0.0,1,0
1860,11.0,Femenino,55,4.94,Estándar,,1,0
1861,58.0,Masculino,20,0.17,Básico,4.0,1,1
1862,61.0,Femenino,24,4.54,Premium,7.0,1,0
1863,52.0,Femenino,28,11.67,Estándar,2.0,1,0
1864,45.0,Masculino,49,1.95,Estándar,8.0,0,1
1865,44.0,Femenino,5,1.88,Estándar,8.0,1,0
1866,46.0,Femenino,52,,Premium,9.0,1,1
1867,41.0,Masculino,36,3.52,Básico,4.0,1,0
1868,,Masculino,31,1.36,Estándar,3.0,1,0
1869,20.0,Masculino,51,6.43,Básico,6.0,1,0
1870,41.0,Masculino,33,,Básico,8.0,1,1
1871,46.0,Masculino,53,2.56,Básico,5.0,0,0
1872,44.0,Femenino,24,6.41,Básico,6.0,1,0
1873,54.0,Femenino,10,0.52,Premium,0.0,1,0
1874,58.0,Masculino,38,6.92,Básico,3.0,1,1
1875,34.0,Masculino,44,4.62,Estándar,1.0,1,0
1876,26.0,Femenino,49,4.97,Premium,0.0,1,0
1877,55.0,Masculino,5,0.33,Estándar,6.0,1,0
1878,48.0,Femenino,54,4.81,Básico,,1,0
1879,33.0,Masculino,31,3.41,Básico,3.0,1,0
1880,37.0,Femenino,9,49.853536842105264,Básico,1.0,1,0
1881,36.0,Femenino,32,1.94,Básico,4.0,1,0
1882,43.0,Masculino,41,0.04,Básico,6.0,1,0
1883,57.0,Masculino,5,2.75,Estándar,1.0,1,0
1884,29.0,Femenino,51,2.56,Básico,6.0,1,0
1885,44.0,Femenino,54,2.75,Básico,2.0,1,0
1886,43.0,Masculino,27,4.73,Básico,7.0,1,1
1887,16.0,Masculino,56,1.78,Estándar,6.0,1,0
1888,70.0,Femenino,28,1.57,Premium,0.0,1,0
1889,43.0,Femenino,43,3.44,Premium,8.0,1,0
1890,54.0,Femenino,12,4.49,Estándar,5.0,1,0
1891,21.0,Masculino,5,4.19,Estándar,3.0,0,0
1892,63.0,Masculino,8,,Estándar,5.0,0,0
1893,36.0,Masculino,17,7.33,Estándar,1.0,1,0
1894,12.0,Masculino,8,0.27,Estándar,1.0,1,0
1895,23.0,Masculino,34,4.14,Estándar,7.0,1,0
1896,25.0,Femenino,23,2.7,Básico,9.0,1,0
1897,31.0,Femenino,18,2.24,Premium,4.0,1,0
1898,25.0,Masculino,51,15.84,Básico,6.0,0,0
1899,50.0,Femenino,53,3.05,Básico,0.0,1,0
1900,42.0,Femenino,10,6.35,Básico,5.0,1,1
1901,46.0,Femenino,39,17.07,Estándar,,1,1
1902,45.0,Femenino,41,0.82,Básico,6.0,1,0
1903,37.0,Femenino,44,0.28,Básico,9.0,0,0
1904,21.0,Masculino,44,1.88,Estándar,6.0,1,0
1905,22.0,Femenino,5,0.23,Estándar,9.0,1,0
1906,22.0,Masculino,43,0.62,Estándar,2.0,1,0
1907,27.0,Masculino,17,23.96,Básico,8.0,1,1
1908,60.0,Femenino,47,16.12,Estándar,8.0,1,0
1909,22.0,Femenino,11,5.88,Estándar,4.0,1,0
1910,58.0,Femenino,47,6.99,Premium,8.0,1,0
1911,27.0,Femenino,48,0.76,Estándar,6.0,1,0
1912,24.0,Masculino,19,4.52,Básico,6.0,1,0
1913,45.0,Femenino,21,0.84,Estándar,8.0,1,0
1914,55.0,Masculino,44,2.38,Básico,1.0,1,0
1915,21.0,Masculino,3,2.12,Básico,9.0,1,1
1916,39.0,Femenino,40,4.76,Básico,4.0,1,0
1917,54.0,Masculino,56,0.42,Premium,7.0,0,1
1918,51.0,Masculino,43,0.55,Básico,7.0,1,0
1919,21.0,Masculino,1,4.71,Estándar,2.0,1,1
1920,38.0,Femenino,24,5.05,Básico,4.0,1,0
1921,21.0,Masculino,36,2.08,Premium,3.0,1,1
1922,,Femenino,59,0.79,Estándar,3.0,1,0
1923,42.0,Masculino,6,10.86,Estándar,1.0,1,1
1924,47.0,Masculino,10,0.27,Estándar,5.0,1,0
1925,,Femenino,47,6.32,Básico,0.0,1,0
1926,32.0,Masculino,40,0.75,Premium,7.0,0,1
1927,52.0,Femenino,46,5.07,Estándar,9.0,1,0
1928,52.0,Masculino,34,5.45,Estándar,,1,0
1929,60.0,Masculino,24,8.15,Estándar,4.0,1,0
1930,57.0,Femenino,23,2.51,Premium,5.0,1,0
1931,20.0,Masculino,20,49.853536842105264,Básico,0.0,1,1
1932,55.0,Femenino,53,8.33,Básico,5.0,1,0
1933,40.0,Masculino,38,2.94,Premium,0.0,1,0
1934,49.0,Femenino,35,9.39,Básico,4.0,1,1
1935,36.0,Masculino,34,7.48,Estándar,8.0,1,0
1936,29.0,Femenino,46,3.45,Básico,4.0,1,0
1937,37.0,Femenino,50,37.09,Básico,2.0,1,0
1938,41.0,Femenino,47,3.1,Estándar,3.0,0,0
1939,43.0,Masculino,36,5.96,Premium,,1,0
1940,52.0,Femenino,16,,Básico,3.0,0,0
1941,,Masculino,23,3.65,Básico,9.0,1,0
1942,27.0,Femenino,44,4.4,Básico,,1,0
1943,20.0,Femenino,49,8.01,Premium,2.0,1,0
1944,37.0,Femenino,1,,Básico,4.0,1,1
1945,30.0,Masculino,52,2.99,Básico,6.0,1,0
1946,36.0,Femenino,9,5.42,Premium,,1,0
1947,40.0,Masculino,12,0.18,Premium,2.0,1,0
1948,19.0,Femenino,37,0.58,Estándar,5.0,1,0
1949,33.0,Femenino,17,0.67,Básico,9.0,1,1
1950,44.0,Femenino,3,2.77,Básico,1.0,1,0
1951,41.0,Masculino,59,10.27,Básico,7.0,1,0
1952,36.0,Femenino,38,5.15,Estándar,6.0,1,0
1953,40.0,Masculino,29,17.99,Básico,1.0,1,1
1954,37.0,Femenino,31,0.2,Básico,4.0,1,1
1955,28.0,Masculino,35,6.4,Básico,3.0,0,0
1956,26.0,Masculino,59,1.89,Premium,1.0,1,1
1957,72.0,Femenino,54,0.12,Estándar,3.0,1,0
1958,48.0,Femenino,38,8.74,Estándar,8.0,1,0
1959,53.0,Masculino,53,0.89,Básico,,1,1
1960,47.0,Masculino,26,1.2,Premium,1.0,1,0
1961,57.0,Masculino,13,,Estándar,9.0,1,0
1962,47.0,Femenino,53,7.76,Básico,9.0,1,1
1963,,Masculino,57,4.9,Premium,5.0,1,0
1964,30.0,Femenino,19,1.54,Básico,3.0,1,0
1965,43.0,Femenino,32,0.92,Estándar,7.0,1,0
1966,43.0,Masculino,47,0.58,Estándar,3.0,0,1
1967,42.0,Masculino,27,0.81,Básico,8.0,1,1
1968,27.0,Masculino,58,10.13,Básico,9.0,1,1
1969,33.0,Masculino,39,12.8,Premium,2.0,1,0
1970,43.0,Masculino,13,17.2,Básico,6.0,0,1
1971,40.0,Masculino,52,9.0,Estándar,,1,0
1972,49.0,Masculino,34,10.92,Estándar,0.0,1,0
1973,27.0,Femenino,58,8.47,Básico,2.0,0,0
1974,46.0,Masculino,19,15.86,Básico,8.0,0,0
1975,33.0,Masculino,19,9.34,Básico,8.0,1,0
1976,36.0,Masculino,3,3.1,Básico,4.0,1,0
1977,39.0,Femenino,3,1.95,Premium,4.0,1,0
1978,19.0,Femenino,26,,Premium,3.0,1,1
1979,42.0,Masculino,6,4.68,Básico,3.0,1,0
1980,55.0,Femenino,13,4.28,Básico,3.0,0,0
1981,25.0,Masculino,46,6.13,Básico,1.0,1,0
1982,62.0,Masculino,38,6.0,Básico,6.0,1,0
1983,,Masculino,27,0.46,Estándar,2.0,0,0
1984,47.0,Femenino,41,1.68,Básico,0.0,1,0
1985,24.0,Femenino,24,11.03,Premium,9.0,1,0
1986,66.0,Femenino,10,4.46,Básico,2.0,1,0
1987,27.0,Femenino,16,1.99,Premium,8.0,1,0
1988,42.0,Femenino,23,9.5,Básico,8.0,1,0
1989,34.0,Femenino,47,1.43,Estándar,9.0,1,0
1990,39.0,Masculino,12,2.63,Premium,6.0,1,0
1991,41.0,Femenino,28,1.62,Básico,0.0,1,0
1992,36.0,Masculino,13,,Estándar,5.0,1,0
1993,32.0,Femenino,18,6.52,Estándar,9.0,1,0
1994,39.0,Masculino,58,3.08,Básico,0.0,0,0
1995,39.0,Masculino,2,13.46,Básico,1.0,1,1
1996,44.0,Femenino,46,13.12,Básico,2.0,1,0
1997,46.0,Masculino,17,6.22,Básico,5.0,1,0
1998,50.0,Femenino,23,11.13,Estándar,6.0,1,0
1999,47.0,Masculino,23,6.35,Básico,7.0,1,0
2000,42.0,Masculino,1,,Premium,8.0,1,0
2001,37.0,Femenino,54,2.73,Estándar,6.0,1,0
2002,22.0,Masculino,43,1.6,Básico,,1,0
2003,42.0,Masculino,14,0.31,Básico,4.0,1,0
2004,53.0,Masculino,12,8.07,Estándar,9.0,1,0
2005,31.0,Femenino,55,0.65,Básico,1.0,1,0
2006,32.0,Masculino,14,2.64,Estándar,7.0,1,0
2007,,Masculino,49,1.34,Básico,4.0,1,0
2008,60.0,Femenino,44,3.03,Estándar,9.0,1,0
2009,30.0,Masculino,38,1.89,Básico,1.0,1,0
2010,71.0,Masculino,58,,Estándar,2.0,1,0
2011,45.0,Femenino,41,19.12,Básico,9.0,1,0
2012,51.0,Masculino,44,14.2,Básico,9.0,1,0
2013,36.0,Masculino,49,4.87,Básico,6.0,1,0
2014,43.0,Femenino,16,19.38,Básico,9.0,1,0
2015,45.0,Femenino,34,2.56,Básico,7.0,1,0
2016,29.0,Femenino,18,3.7,Básico,4.0,1,0
2017,60.0,Masculino,48,1.48,Básico,9.0,1,1
2018,40.0,Masculino,10,11.41,Estándar,7.0,1,1
2019,34.0,Masculino,19,0.99,Estándar,,1,1
2020,26.0,Masculino,30,4.71,Premium,9.0,1,1
2021,47.0,Masculino,4,8.03,Básico,5.0,1,0
2022,43.0,Masculino,7,4.52,Básico,1.0,1,1
2023,28.0,Masculino,16,0.41,Estándar,1.0,1,0
2024,42.0,Masculino,51,4.73,Básico,7.0,1,0
2025,46.0,Masculino,55,7.29,Estándar,3.0,1,0
2026,35.0,Masculino,37,1.04,Premium,7.0,1,0
2027,44.0,Femenino,5,6.68,Básico,8.0,1,0
2028,40.0,Masculino,55,10.54,Básico,5.0,0,0
2029,37.0,Femenino,55,21.51,Estándar,8.0,1,1
2030,,Masculino,39,2.64,Estándar,,1,1
2031,42.0,Femenino,57,0.13,Estándar,2.0,1,1
2032,15.0,Femenino,49,2.72,Básico,7.0,1,0
2033,,Femenino,33,5.4,Premium,0.0,1,1
2034,54.0,Masculino,35,11.1,Básico,5.0,0,0
2035,28.0,Masculino,48,13.91,Básico,2.0,1,0
2036,23.0,Femenino,54,12.02,Premium,9.0,0,0
2037,54.0,Masculino,34,5.36,Premium,9.0,1,0
2038,38.0,Femenino,57,5.74,Básico,2.0,0,0
2039,41.0,Masculino,33,0.01,Básico,8.0,1,1
2040,40.0,Femenino,53,2.26,Estándar,6.0,1,0
2041,24.0,Femenino,39,11.87,Básico,1.0,1,1
2042,49.0,Femenino,10,5.85,Básico,5.0,1,0
2043,45.0,Femenino,3,3.15,Premium,3.0,1,0
2044,40.0,Femenino,50,0.55,Estándar,9.0,1,1
